(2.125160778671503, ([4], 0.0005, 1))
(1.163433876514435, ([10, 4], 0.0015, 2))
(1.3945819378495217, ([10, 4], 0.0015, 3))
(1.1248763204216956, ([10, 4], 0.0015, 4))
(1.2059772119522094, ([10, 4], 0.0015, 5))
(1.6033776622861624, ([10, 4], 0.002, 1))
(2.150745442867279, ([10, 4], 0.002, 2))
(1.6633533552885056, ([10, 4], 0.002, 3))
(1.1012714563533663, ([10, 4], 0.002, 4))
(1.3870080709457397, ([10, 4], 0.002, 5))
(0.9689465138912201, ([10, 4], 0.0025, 1))
(1.4562339277267455, ([10, 4], 0.0025, 2))
(1.303830561518669, ([10, 4], 0.0025, 3))
(1.0082089909017085, ([10, 4], 0.0025, 4))
(1.5737872832119464, ([10, 4], 0.0025, 5))
(0.9086731672286987, ([10, 4], 0.003, 1))
(1.4748190972805024, ([10, 4], 0.003, 2))
(1.8342442367076874, ([10, 4], 0.003, 3))
(1.6023789677619935, ([10, 4], 0.003, 4))
(1.5107087210416794, ([10, 4], 0.003, 5))
(0.8032537297010423, ([10, 4], 0.0035, 1))
(1.217429983600974, ([10, 4], 0.0035, 2))
(0.6743525803685189, ([10, 4], 0.0035, 3))
(1.2037255499362947, ([10, 4], 0.0035, 4))
(1.5322805392742158, ([10, 4], 0.0035, 5))
(1.9159560739994048, ([10, 4], 0.004, 1))
(1.1092186157703399, ([10, 4], 0.004, 2))
(1.092156688928604, ([10, 4], 0.004, 3))
(2.7134932026863097, ([10, 4], 0.004, 4))
(1.2929880682229995, ([10, 4], 0.004, 5))
(1.2846435025930405, ([10, 4], 0.0045000000000000005, 1))
(1.733638060092926, ([10, 4], 0.0045000000000000005, 2))
(0.6654332295656202, ([10, 4], 0.0045000000000000005, 3))
(1.5357260320186614, ([10, 4], 0.0045000000000000005, 4))
(1.2624333754777908, ([10, 4], 0.0045000000000000005, 5))
(1.4664064512252808, ([10, 4], 0.005000000000000001, 1))
(1.1891379044055939, ([10, 4], 0.005000000000000001, 2))
(1.2426068552434444, ([10, 4], 0.005000000000000001, 3))
(1.9784968584775924, ([10, 4], 0.005000000000000001, 4))
(1.448813913822174, ([10, 4], 0.005000000000000001, 5))
(1.9346556261777876, ([10, 4], 0.0055, 1))
(1.1377342779636384, ([10, 4], 0.0055, 2))
(0.9564466689825057, ([10, 4], 0.0055, 3))
(1.4947010278701782, ([10, 4], 0.0055, 4))
(1.1790549591779709, ([10, 4], 0.0055, 5))
(1.7853710681200028, ([10, 4], 0.006, 1))
(1.6496646121740342, ([10, 4], 0.006, 2))
(1.7548908561468124, ([10, 4], 0.006, 3))
(1.1453095912933349, ([10, 4], 0.006, 4))
(1.0393109872937203, ([10, 4], 0.006, 5))
(1.1249537096023559, ([10, 4], 0.006500000000000001, 1))
(1.6549377398490903, ([10, 4], 0.006500000000000001, 2))
(1.468394926548004, ([10, 4], 0.006500000000000001, 3))
(0.8389852914810181, ([10, 4], 0.006500000000000001, 4))
(1.5601603910923003, ([10, 4], 0.006500000000000001, 5))
(2.295456473827362, ([10, 4], 0.007000000000000001, 1))
(2.6234728846549986, ([10, 4], 0.007000000000000001, 2))
(2.0435490906238556, ([10, 4], 0.007000000000000001, 3))
(2.802858402252197, ([10, 4], 0.007000000000000001, 4))
(1.3673859432935713, ([10, 4], 0.007000000000000001, 5))
(0.7717453640550374, ([10, 4], 0.0075, 1))
(1.1526481300592422, ([10, 4], 0.0075, 2))
(0.9767871767282486, ([10, 4], 0.0075, 3))
(1.1957569986581802, ([10, 4], 0.0075, 4))
(3.098832158923149, ([10, 4], 0.0075, 5))
(2.171245229616761, ([10, 4], 0.008, 1))
(1.0164442674852907, ([10, 4], 0.008, 2))
(1.3807893054485318, ([10, 4], 0.008, 3))
(1.140231679737568, ([10, 4], 0.008, 4))
(1.3500714153647422, ([10, 4], 0.008, 5))
(2.803970383167267, ([10, 4], 0.0085, 1))
(2.1267712817192077, ([10, 4], 0.0085, 2))
(0.8909706120975315, ([10, 4], 0.0085, 3))
(0.9118438140153884, ([10, 4], 0.0085, 4))
(1.1621194303035736, ([10, 4], 0.0085, 5))
(1.4829090344905853, ([10, 4], 0.009000000000000001, 1))
(3.410909234046936, ([10, 4], 0.009000000000000001, 2))
(1.1969371736049652, ([10, 4], 0.009000000000000001, 3))
(3.380580340385437, ([10, 4], 0.009000000000000001, 4))
(1.6933003306984902, ([10, 4], 0.009000000000000001, 5))
(1.5189168453216553, ([10, 4], 0.009500000000000001, 1))
(1.4581315999031066, ([10, 4], 0.009500000000000001, 2))
(1.6454861030578614, ([10, 4], 0.009500000000000001, 3))
(1.9788366736844183, ([10, 4], 0.009500000000000001, 4))
(1.7509634137153625, ([10, 4], 0.009500000000000001, 5))
(3.383416991233826, ([10, 4], 0.01, 1))
(1.043927586823702, ([10, 4], 0.01, 2))
(1.312417882800102, ([10, 4], 0.01, 3))
(0.7743711370229721, ([10, 4], 0.01, 4))
(1.9360241935253142, ([10, 4], 0.01, 5))
(1.80178970849514, ([10, 6], 0.0005, 1))
(1.2178140774965285, ([10, 6], 0.0005, 2))
(1.360845403432846, ([10, 6], 0.0005, 3))
(1.1607226610183716, ([10, 6], 0.0005, 4))
(1.7714645836353302, ([10, 6], 0.0005, 5))
(1.23407641685009, ([10, 6], 0.001, 1))
(0.8291745188832284, ([10, 6], 0.001, 2))
(1.2018393933773042, ([10, 6], 0.001, 3))
(1.165305750876665, ([10, 6], 0.001, 4))
(1.0899317119121552, ([10, 6], 0.001, 5))
(1.6219657764434814, ([10, 6], 0.0015, 1))
(1.20051127409935, ([10, 6], 0.0015, 2))
(1.059357095569372, ([10, 6], 0.0015, 3))
(1.2795876935720443, ([10, 6], 0.0015, 4))
(2.1624405817724766, ([10, 6], 0.0015, 5))
(1.5820462673902511, ([10, 6], 0.002, 1))
(1.1990953010618686, ([10, 6], 0.002, 2))
(2.5664489880800248, ([10, 6], 0.002, 3))
(1.7377829477787017, ([10, 6], 0.002, 4))
(1.685418263077736, ([10, 6], 0.002, 5))
(1.7656567857265473, ([10, 6], 0.0025, 1))
(1.1929275020956993, ([10, 6], 0.0025, 2))
(1.6605298027992248, ([10, 6], 0.0025, 3))
(1.2729470532238483, ([10, 6], 0.0025, 4))
(0.8939636663198472, ([10, 6], 0.0025, 5))
(1.2423977169990539, ([10, 6], 0.003, 1))
(2.3051666784286495, ([10, 6], 0.003, 2))
(1.5381387815475462, ([10, 6], 0.003, 3))
(1.3511663913726806, ([10, 6], 0.003, 4))
(1.923443500995636, ([10, 6], 0.003, 5))
(1.4847083412706852, ([10, 6], 0.0035, 1))
(0.9202399063110352, ([10, 6], 0.0035, 2))
(1.4750522285699845, ([10, 6], 0.0035, 3))
(1.9965694832801817, ([10, 6], 0.0035, 4))
(1.172798040866852, ([10, 6], 0.0035, 5))
(1.5969853464365005, ([10, 6], 0.004, 1))
(1.4552360343933106, ([10, 6], 0.004, 2))
(0.6073933378458023, ([10, 6], 0.004, 3))
(0.9824219391345977, ([10, 6], 0.004, 4))
(2.1250105130672456, ([10, 6], 0.004, 5))
(1.5171540260314942, ([10, 6], 0.0045000000000000005, 1))
(1.4244862692356108, ([10, 6], 0.0045000000000000005, 2))
(1.28092497959733, ([10, 6], 0.0045000000000000005, 3))
(1.4246719288825989, ([10, 6], 0.0045000000000000005, 4))
(1.6974311500787735, ([10, 6], 0.0045000000000000005, 5))
(1.0923543543815613, ([10, 6], 0.005000000000000001, 1))
(0.6744261682033538, ([10, 6], 0.005000000000000001, 2))
(1.435077894665301, ([10, 6], 0.005000000000000001, 3))
(1.231543529033661, ([10, 6], 0.005000000000000001, 4))
(1.8860293463468552, ([10, 6], 0.005000000000000001, 5))
(1.2577221602201463, ([10, 6], 0.0055, 1))
(1.8631597117185592, ([10, 6], 0.0055, 2))
(1.3406143460273743, ([10, 6], 0.0055, 3))
(1.2157123582363127, ([10, 6], 0.0055, 4))
(1.351492770820856, ([10, 6], 0.0055, 5))
(2.5894917239546773, ([10, 6], 0.006, 1))
(2.4308602855205534, ([10, 6], 0.006, 2))
(1.1576402083635329, ([10, 6], 0.006, 3))
(2.3100528495311736, ([10, 6], 0.006, 4))
(1.1826285616159438, ([10, 6], 0.006, 5))
(1.7063924968242645, ([10, 6], 0.006500000000000001, 1))
(0.9853200498819351, ([10, 6], 0.006500000000000001, 2))
(0.9768767565488815, ([10, 6], 0.006500000000000001, 3))
(1.368023107945919, ([10, 6], 0.006500000000000001, 4))
(1.4589392751455308, ([10, 6], 0.006500000000000001, 5))
(1.5705076843500136, ([10, 6], 0.007000000000000001, 1))
(1.3342791572809218, ([10, 6], 0.007000000000000001, 2))
(0.9927833214998245, ([10, 6], 0.007000000000000001, 3))
(2.1765060112476347, ([10, 6], 0.007000000000000001, 4))
(1.1838273018598557, ([10, 6], 0.007000000000000001, 5))
(1.0423340291380883, ([10, 6], 0.0075, 1))
(1.5086384103298187, ([10, 6], 0.0075, 2))
(1.5989017353057862, ([10, 6], 0.0075, 3))
(1.5736647367477417, ([10, 6], 0.0075, 4))
(1.4510137379169463, ([10, 6], 0.0075, 5))
(1.1263245527744292, ([10, 6], 0.008, 1))
(1.8292841643095017, ([10, 6], 0.008, 2))
(1.2355261087417602, ([10, 6], 0.008, 3))
(1.5178122868891806, ([10, 6], 0.008, 4))
(1.316712342262268, ([10, 6], 0.008, 5))
(1.071143784046173, ([10, 6], 0.0085, 1))
(0.8450355813503265, ([10, 6], 0.0085, 2))
(2.135375048279762, ([10, 6], 0.0085, 3))
(1.4684397087097167, ([10, 6], 0.0085, 4))
(1.0220216989517212, ([10, 6], 0.0085, 5))
(1.0767264444231988, ([10, 6], 0.009000000000000001, 1))
(1.4832795172929765, ([10, 6], 0.009000000000000001, 2))
(1.8576544106006623, ([10, 6], 0.009000000000000001, 3))
(1.5816114205718041, ([10, 6], 0.009000000000000001, 4))
(2.52694653737545, ([10, 6], 0.009000000000000001, 5))
(1.2604880706071853, ([10, 6], 0.009500000000000001, 1))
(1.1792758197188378, ([10, 6], 0.009500000000000001, 2))
(2.1193274900317194, ([10, 6], 0.009500000000000001, 3))
(1.9552399933338165, ([10, 6], 0.009500000000000001, 4))
(0.9043051540851593, ([10, 6], 0.009500000000000001, 5))
(2.9978465497493745, ([10, 6], 0.01, 1))
(1.6257332652807235, ([10, 6], 0.01, 2))
(2.1566830382347106, ([10, 6], 0.01, 3))
(1.1404172003269195, ([10, 6], 0.01, 4))
(1.4995133876800537, ([10, 6], 0.01, 5))
(1.3967924147844315, ([10, 8], 0.0005, 1))
(1.0982672722339628, ([10, 8], 0.0005, 2))
(1.5846790957450867, ([10, 8], 0.0005, 3))
(1.7069716334939002, ([10, 8], 0.0005, 4))
(2.2970194623470306, ([10, 8], 0.0005, 5))
(1.6374092326164245, ([10, 8], 0.001, 1))
(1.3352722108364106, ([10, 8], 0.001, 2))
(1.5892015174627303, ([10, 8], 0.001, 3))
(1.2247105792164803, ([10, 8], 0.001, 4))
(2.0541142210960386, ([10, 8], 0.001, 5))
(1.4067118659615516, ([10, 8], 0.0015, 1))
(0.9069361168146134, ([10, 8], 0.0015, 2))
(1.5688745245933533, ([10, 8], 0.0015, 3))
(1.0665740568637847, ([10, 8], 0.0015, 4))
(1.037838190317154, ([10, 8], 0.0015, 5))
(1.2850492510199547, ([10, 8], 0.002, 1))
(0.8190503598451613, ([10, 8], 0.002, 2))
(1.1923109204173088, ([10, 8], 0.002, 3))
(1.0541333094835281, ([10, 8], 0.002, 4))
(0.6422448433041572, ([10, 8], 0.002, 5))
(1.3319964379072189, ([10, 8], 0.0025, 1))
(1.0498589680194854, ([10, 8], 0.0025, 2))
(1.7501042470932007, ([10, 8], 0.0025, 3))
(1.1735974836945533, ([10, 8], 0.0025, 4))
(1.171468186378479, ([10, 8], 0.0025, 5))
(1.0598970018923282, ([10, 8], 0.003, 1))
(1.752475619316101, ([10, 8], 0.003, 2))
(1.2384956919252872, ([10, 8], 0.003, 3))
(1.3958291039466857, ([10, 8], 0.003, 4))
(2.020146259784698, ([10, 8], 0.003, 5))
(1.6240643501281737, ([10, 8], 0.0035, 1))
(1.1217855558395384, ([10, 8], 0.0035, 2))
(1.0527309820055961, ([10, 8], 0.0035, 3))
(0.7980623797178267, ([10, 8], 0.0035, 4))
(1.0774935171604156, ([10, 8], 0.0035, 5))
(3.710487018585205, ([10, 8], 0.004, 1))
(2.9078272149562836, ([10, 8], 0.004, 2))
(1.4414396793842315, ([10, 8], 0.004, 3))
(1.3030477241277694, ([10, 8], 0.004, 4))
(1.7498997707366943, ([10, 8], 0.004, 5))
(1.1502261506319045, ([10, 8], 0.0045000000000000005, 1))
(1.0211738126277923, ([10, 8], 0.0045000000000000005, 2))
(1.837269707083702, ([10, 8], 0.0045000000000000005, 3))
(1.1842063401937484, ([10, 8], 0.0045000000000000005, 4))
(1.2895395383834838, ([10, 8], 0.0045000000000000005, 5))
(1.3634825811386109, ([10, 8], 0.005000000000000001, 1))
(2.2016867086887357, ([10, 8], 0.005000000000000001, 2))
(1.9633089542388915, ([10, 8], 0.005000000000000001, 3))
(2.2999990866184232, ([10, 8], 0.005000000000000001, 4))
(0.7895352976322173, ([10, 8], 0.005000000000000001, 5))
(0.848838496208191, ([10, 8], 0.0055, 1))
(1.313544704437256, ([10, 8], 0.0055, 2))
(1.490551213979721, ([10, 8], 0.0055, 3))
(1.6288531036376952, ([10, 8], 0.0055, 4))
(1.6928728268146513, ([10, 8], 0.0055, 5))
(1.8535484895706176, ([10, 8], 0.006, 1))
(1.9808728024959563, ([10, 8], 0.006, 2))
(2.590559740543365, ([10, 8], 0.006, 3))
(1.4131831914782524, ([10, 8], 0.006, 4))
(2.105258068561554, ([10, 8], 0.006, 5))
(2.2207766853272917, ([10, 8], 0.006500000000000001, 1))
(1.6545925975441933, ([10, 8], 0.006500000000000001, 2))
(2.4997103617191314, ([10, 8], 0.006500000000000001, 3))
(1.0112533257007599, ([10, 8], 0.006500000000000001, 4))
(2.2872236981987952, ([10, 8], 0.006500000000000001, 5))
(1.5711710588932035, ([10, 8], 0.007000000000000001, 1))
(2.1547140107154847, ([10, 8], 0.007000000000000001, 2))
(1.6901441082954407, ([10, 8], 0.007000000000000001, 3))
(1.1512878761291503, ([10, 8], 0.007000000000000001, 4))
(2.094407696008682, ([10, 8], 0.007000000000000001, 5))
(1.4604809061288833, ([10, 8], 0.0075, 1))
(1.1783636182546615, ([10, 8], 0.0075, 2))
(1.3737401218414305, ([10, 8], 0.0075, 3))
(0.7772024557590484, ([10, 8], 0.0075, 4))
(1.5800092801451684, ([10, 8], 0.0075, 5))
(1.4794192538261413, ([10, 8], 0.008, 1))
(0.8736664324998855, ([10, 8], 0.008, 2))
(1.6238536448478698, ([10, 8], 0.008, 3))
(2.1439009786248207, ([10, 8], 0.008, 4))
(2.2191546954810617, ([10, 8], 0.008, 5))
(1.7464742379188536, ([10, 8], 0.0085, 1))
(2.2145520195960997, ([10, 8], 0.0085, 2))
(1.7371565252542496, ([10, 8], 0.0085, 3))
(2.3326385080814362, ([10, 8], 0.0085, 4))
(1.5906469495296478, ([10, 8], 0.0085, 5))
(1.1592634696364403, ([10, 8], 0.009000000000000001, 1))
(1.2934068307876587, ([10, 8], 0.009000000000000001, 2))
(1.7326377079486845, ([10, 8], 0.009000000000000001, 3))
(1.472633707642555, ([10, 8], 0.009000000000000001, 4))
(2.567756175994873, ([10, 8], 0.009000000000000001, 5))
(1.030328907251358, ([10, 8], 0.009500000000000001, 1))
(2.8901965379714967, ([10, 8], 0.009500000000000001, 2))
(0.7424658507108688, ([10, 8], 0.009500000000000001, 3))
(2.2349639319479464, ([10, 8], 0.009500000000000001, 4))
(1.708099749803543, ([10, 8], 0.009500000000000001, 5))
(0.7924975888729094, ([10, 8], 0.01, 1))
(1.1871364669799802, ([10, 8], 0.01, 2))
(1.0193221346139907, ([10, 8], 0.01, 3))
(1.3651473581790925, ([10, 8], 0.01, 4))
(1.1429056584835053, ([10, 8], 0.01, 5))
(1.4251293168067931, ([10, 10], 0.0005, 1))
(1.4317057178020476, ([10, 10], 0.0005, 2))
(1.0766846746206284, ([10, 10], 0.0005, 3))
(0.6369842548966408, ([10, 10], 0.0005, 4))
(1.1498745045661927, ([10, 10], 0.0005, 5))
(2.104745254039764, ([10, 10], 0.001, 1))
(1.9305264160633087, ([10, 10], 0.001, 2))
(1.5717159063220023, ([10, 10], 0.001, 3))
(2.040323484003544, ([10, 10], 0.001, 4))
(1.3429531245529653, ([10, 10], 0.001, 5))
(0.9898482815027236, ([10, 10], 0.0015, 1))
(1.1237383887767791, ([10, 10], 0.0015, 2))
(1.5886978738605975, ([10, 10], 0.0015, 3))
(1.2176143288612367, ([10, 10], 0.0015, 4))
(1.9642910182476043, ([10, 10], 0.0015, 5))
(1.3178997204303742, ([10, 10], 0.002, 1))
(1.2319416915178298, ([10, 10], 0.002, 2))
(0.5129308805465699, ([10, 10], 0.002, 3))
(1.1771521143615247, ([10, 10], 0.002, 4))
(0.8093620765805245, ([10, 10], 0.002, 5))
(1.3301107749938965, ([10, 10], 0.0025, 1))
(0.9549497995376587, ([10, 10], 0.0025, 2))
(1.585737174808979, ([10, 10], 0.0025, 3))
(1.824585352897644, ([10, 10], 0.0025, 4))
(1.7201433756053448, ([10, 10], 0.0025, 5))
(1.9339934453964234, ([10, 10], 0.003, 1))
(1.8547267287969589, ([10, 10], 0.003, 2))
(1.348388930082321, ([10, 10], 0.003, 3))
(2.2582781493663786, ([10, 10], 0.003, 4))
(1.5150870889425279, ([10, 10], 0.003, 5))
(1.67760334777832, ([10, 10], 0.0035, 1))
(2.67328884601593, ([10, 10], 0.0035, 2))
(1.0101758408546448, ([10, 10], 0.0035, 3))
(1.3209129974246026, ([10, 10], 0.0035, 4))
(1.326368168056011, ([10, 10], 0.0035, 5))
(2.0768022508621216, ([10, 10], 0.004, 1))
(1.2899907917380333, ([10, 10], 0.004, 2))
(1.0682366448640823, ([10, 10], 0.004, 3))
(1.474397887289524, ([10, 10], 0.004, 4))
(1.728765134513378, ([10, 10], 0.004, 5))
(2.2711527631282804, ([10, 10], 0.0045000000000000005, 1))
(0.9867749604582787, ([10, 10], 0.0045000000000000005, 2))
(1.4939375624656677, ([10, 10], 0.0045000000000000005, 3))
(0.7740338835716247, ([10, 10], 0.0045000000000000005, 4))
(0.8879597042798995, ([10, 10], 0.0045000000000000005, 5))
(1.5090730876922607, ([10, 10], 0.005000000000000001, 1))
(0.6516869310140609, ([10, 10], 0.005000000000000001, 2))
(2.3270133452415465, ([10, 10], 0.005000000000000001, 3))
(1.1734279274940491, ([10, 10], 0.005000000000000001, 4))
(0.7002984437942504, ([10, 10], 0.005000000000000001, 5))
(3.2760815188884735, ([10, 10], 0.0055, 1))
(1.6901984438896178, ([10, 10], 0.0055, 2))
(2.5249163643121717, ([10, 10], 0.0055, 3))
(1.2662245924770832, ([10, 10], 0.0055, 4))
(1.3896823547780515, ([10, 10], 0.0055, 5))
(2.3285508127212524, ([10, 10], 0.006, 1))
(2.7016530632972717, ([10, 10], 0.006, 2))
(1.0635439500808714, ([10, 10], 0.006, 3))
(1.2186811685562133, ([10, 10], 0.006, 4))
(1.4521465942859648, ([10, 10], 0.006, 5))
(1.7872237682342529, ([10, 10], 0.006500000000000001, 1))
(2.1406396031975747, ([10, 10], 0.006500000000000001, 2))
(1.7517786920666694, ([10, 10], 0.006500000000000001, 3))
(0.7832272589206695, ([10, 10], 0.006500000000000001, 4))
(0.9207789456844331, ([10, 10], 0.006500000000000001, 5))
(2.397726762294769, ([10, 10], 0.007000000000000001, 1))
(0.691740842461586, ([10, 10], 0.007000000000000001, 2))
(1.4536796168088912, ([10, 10], 0.007000000000000001, 3))
(1.780306857138872, ([10, 10], 0.007000000000000001, 4))
(1.6525445494651794, ([10, 10], 0.007000000000000001, 5))
(1.4808004306554792, ([10, 10], 0.0075, 1))
(1.432656315088272, ([10, 10], 0.0075, 2))
(1.130882297515869, ([10, 10], 0.0075, 3))
(1.8574573316574097, ([10, 10], 0.0075, 4))
(1.1598053768873213, ([10, 10], 0.0075, 5))
(0.5869346857070922, ([10, 10], 0.008, 1))
(2.084197446703911, ([10, 10], 0.008, 2))
(1.8855571851730346, ([10, 10], 0.008, 3))
(1.9212943199872967, ([10, 10], 0.008, 4))
(2.989937663078308, ([10, 10], 0.008, 5))
(1.1052197608947754, ([10, 10], 0.0085, 1))
(1.875482992887497, ([10, 10], 0.0085, 2))
(1.1430843085050584, ([10, 10], 0.0085, 3))
(2.1039572834968565, ([10, 10], 0.0085, 4))
(1.8742352232933044, ([10, 10], 0.0085, 5))
(0.8908242344856262, ([10, 10], 0.009000000000000001, 1))
(1.2953600974082946, ([10, 10], 0.009000000000000001, 2))
(1.331950684070587, ([10, 10], 0.009000000000000001, 3))
(1.948261375784874, ([10, 10], 0.009000000000000001, 4))
(1.1065649151802064, ([10, 10], 0.009000000000000001, 5))
(1.918216104865074, ([10, 10], 0.009500000000000001, 1))
(1.4409031569957733, ([10, 10], 0.009500000000000001, 2))
(1.3657768577337266, ([10, 10], 0.009500000000000001, 3))
(1.092670838266611, ([10, 10], 0.009500000000000001, 4))
(1.831762844800949, ([10, 10], 0.009500000000000001, 5))
(2.718706379890442, ([10, 10], 0.01, 1))
(1.008961796760559, ([10, 10], 0.01, 2))
(2.3009952902793884, ([10, 10], 0.01, 3))
(1.9648633361458778, ([10, 10], 0.01, 4))
(1.0171301589012145, ([10, 10], 0.01, 5))
(1.161790011882782, ([10, 12], 0.0005, 1))
(1.2140419931411741, ([10, 12], 0.0005, 2))
(1.1064461090788247, ([10, 12], 0.0005, 3))
(2.3345806941986083, ([10, 12], 0.0005, 4))
(1.7181115956306456, ([10, 12], 0.0005, 5))
(1.2379163682460785, ([10, 12], 0.001, 1))
(0.46834898591041557, ([10, 12], 0.001, 2))
(1.3975278944969176, ([10, 12], 0.001, 3))
(0.7877422038316726, ([10, 12], 0.001, 4))
(2.2492704110145567, ([10, 12], 0.001, 5))
(1.3563117191791534, ([10, 12], 0.0015, 1))
(1.5478125200271606, ([10, 12], 0.0015, 2))
(0.834332150697708, ([10, 12], 0.0015, 3))
(1.6518892168998718, ([10, 12], 0.0015, 4))
(1.7190058202147482, ([10, 12], 0.0015, 5))
(1.5290375516414643, ([10, 12], 0.002, 1))
(1.9784597908258434, ([10, 12], 0.002, 2))
(2.2746348485946655, ([10, 12], 0.002, 3))
(2.007454793453216, ([10, 12], 0.002, 4))
(1.2020203463733197, ([10, 12], 0.002, 5))
(1.179588544368744, ([10, 12], 0.0025, 1))
(1.136073379278183, ([10, 12], 0.0025, 2))
(0.8427529694437979, ([10, 12], 0.0025, 3))
(1.1007723927497863, ([10, 12], 0.0025, 4))
(1.7872683749198912, ([10, 12], 0.0025, 5))
(1.279614767551422, ([10, 12], 0.003, 1))
(1.8998051033020018, ([10, 12], 0.003, 2))
(1.644169823884964, ([10, 12], 0.003, 3))
(1.7809537531137465, ([10, 12], 0.003, 4))
(1.5098347232341767, ([10, 12], 0.003, 5))
(2.6598274092972276, ([10, 12], 0.0035, 1))
(1.1034541845321655, ([10, 12], 0.0035, 2))
(1.39987610578537, ([10, 12], 0.0035, 3))
(2.099198505282402, ([10, 12], 0.0035, 4))
(1.9556832567453384, ([10, 12], 0.0035, 5))
(0.9625342968702316, ([10, 12], 0.004, 1))
(1.5203604102134705, ([10, 12], 0.004, 2))
(1.2152048978209495, ([10, 12], 0.004, 3))
(0.8595981020331382, ([10, 12], 0.004, 4))
(1.2238723950386046, ([10, 12], 0.004, 5))
(1.2074511289596557, ([10, 12], 0.0045000000000000005, 1))
(1.811526076555252, ([10, 12], 0.0045000000000000005, 2))
(1.1173519597053527, ([10, 12], 0.0045000000000000005, 3))
(1.5831452824771404, ([10, 12], 0.0045000000000000005, 4))
(1.0123123214244842, ([10, 12], 0.0045000000000000005, 5))
(1.5509532588720323, ([10, 12], 0.005000000000000001, 1))
(0.9408341963291168, ([10, 12], 0.005000000000000001, 2))
(1.2195348471999168, ([10, 12], 0.005000000000000001, 3))
(1.437651653766632, ([10, 12], 0.005000000000000001, 4))
(1.6125345141887664, ([10, 12], 0.005000000000000001, 5))
(1.8318672136068348, ([10, 12], 0.0055, 1))
(2.5402738154530526, ([10, 12], 0.0055, 2))
(1.9920527205467224, ([10, 12], 0.0055, 3))
(1.1342308685779572, ([10, 12], 0.0055, 4))
(1.4942597508430482, ([10, 12], 0.0055, 5))
(2.2445918202400206, ([10, 12], 0.006, 1))
(1.4849941477775572, ([10, 12], 0.006, 2))
(1.945972721338272, ([10, 12], 0.006, 3))
(3.1645604774951934, ([10, 12], 0.006, 4))
(1.3983771786689758, ([10, 12], 0.006, 5))
(1.589547300338745, ([10, 12], 0.006500000000000001, 1))
(1.1733042911291123, ([10, 12], 0.006500000000000001, 2))
(1.5045752437114714, ([10, 12], 0.006500000000000001, 3))
(1.5028246574401856, ([10, 12], 0.006500000000000001, 4))
(2.288568411767483, ([10, 12], 0.006500000000000001, 5))
(1.6882245094180106, ([10, 12], 0.007000000000000001, 1))
(1.2689255986213683, ([10, 12], 0.007000000000000001, 2))
(1.3469251155853272, ([10, 12], 0.007000000000000001, 3))
(2.728296121954918, ([10, 12], 0.007000000000000001, 4))
(1.060970415174961, ([10, 12], 0.007000000000000001, 5))
(1.5895830707550047, ([10, 12], 0.0075, 1))
(1.7050438032150268, ([10, 12], 0.0075, 2))
(2.0522184506654737, ([10, 12], 0.0075, 3))
(1.0598957006931304, ([10, 12], 0.0075, 4))
(2.2951076924800873, ([10, 12], 0.0075, 5))
(2.2607993011474603, ([10, 12], 0.008, 1))
(1.3762060403823853, ([10, 12], 0.008, 2))
(2.0301594018936155, ([10, 12], 0.008, 3))
(0.6458682091236114, ([10, 12], 0.008, 4))
(2.052743692874908, ([10, 12], 0.008, 5))
(1.8811328173875808, ([10, 12], 0.0085, 1))
(1.2646642863750457, ([10, 12], 0.0085, 2))
(1.3522954479455946, ([10, 12], 0.0085, 3))
(3.3316894607543945, ([10, 12], 0.0085, 4))
(1.2853271901607513, ([10, 12], 0.0085, 5))
(3.2627732694149016, ([10, 12], 0.009000000000000001, 1))
(2.2750816315412523, ([10, 12], 0.009000000000000001, 2))
(1.7594687790870664, ([10, 12], 0.009000000000000001, 3))
(1.3092145771980284, ([10, 12], 0.009000000000000001, 4))
(2.834022958755493, ([10, 12], 0.009000000000000001, 5))
(1.5216533648967743, ([10, 12], 0.009500000000000001, 1))
(1.2510204558372497, ([10, 12], 0.009500000000000001, 2))
(1.6833823934793473, ([10, 12], 0.009500000000000001, 3))
(1.4717313604354856, ([10, 12], 0.009500000000000001, 4))
(1.776869241952896, ([10, 12], 0.009500000000000001, 5))
(2.4780850828289984, ([10, 12], 0.01, 1))
(2.3315837340354917, ([10, 12], 0.01, 2))
(1.2221596333384515, ([10, 12], 0.01, 3))
(1.4438577115535736, ([10, 12], 0.01, 4))
(2.260374593734741, ([10, 12], 0.01, 5))
(1.423431658744812, ([10, 14], 0.0005, 1))
(1.5948948667049407, ([10, 14], 0.0005, 2))
(1.0180307598114013, ([10, 14], 0.0005, 3))
(1.5513133630156517, ([10, 14], 0.0005, 4))
(0.8649887730032206, ([10, 14], 0.0005, 5))
(1.1044521645307541, ([10, 14], 0.001, 1))
(1.7716404676437378, ([10, 14], 0.001, 2))
(1.7919047438204287, ([10, 14], 0.001, 3))
(1.3593342819511889, ([10, 14], 0.001, 4))
(1.9905379086732864, ([10, 14], 0.001, 5))
(1.4071997866630555, ([10, 14], 0.0015, 1))
(2.1379185334444046, ([10, 14], 0.0015, 2))
(1.681485733449459, ([10, 14], 0.0015, 3))
(2.306599091053009, ([10, 14], 0.0015, 4))
(1.181131242275238, ([10, 14], 0.0015, 5))
